source,destination,distance
City617,City374,663
City831,City395,24
City958,City720,109
City874,City95,598
City749,City759,895
City922,City729,267
City452,City783,950
City767,City84,172
City718,City956,619
City368,City341,968
City223,City763,9
City967,City705,516
City733,City293,877
City405,City785,230
City4,City596,337
City660,City396,270
City717,City523,662
City528,City1000,894
City944,City410,479
City219,City841,140
City803,City988,671
City645,City486,536
City31,City354,190
City144,City593,427
City73,City181,917
City193,City230,982
City334,City652,11
City319,City393,145
City369,City422,369
City16,City920,519
City819,City276,231
City864,City345,364
City76,City446,454
City990,City684,734
City981,City715,136
City496,City158,774
City661,City85,621
City670,City654,209
City496,City162,40
City964,City602,546
City751,City470,86
City610,City755,985
City976,City132,171
City477,City963,315
City566,City699,362
City506,City913,822
City218,City828,927
City999,City321,515
City920,City456,810
City226,City393,600
City705,City910,71
City293,City365,719
City545,City264,303
City20,City370,194
City32,City117,380
City889,City84,13
City648,City999,254
City453,City776,731
City204,City589,363
City350,City479,521
City249,City641,834
City550,City264,450
City135,City861,372
City292,City392,538
City929,City373,151
City166,City64,961
City587,City112,180
City971,City615,602
City368,City972,472
City743,City479,52
City299,City947,479
City461,City993,643
City442,City456,153
City572,City795,703
City696,City767,10
City817,City455,337
City116,City988,792
City209,City234,972
City262,City723,539
City441,City841,346
City545,City296,491
City818,City205,56
City576,City804,730
City384,City576,480
City695,City751,387
City229,City867,876
City323,City919,522
City799,City221,501
City272,City940,735
City48,City714,32
City158,City476,442
City193,City681,125
City673,City807,38
City651,City488,462
City679,City189,679
City725,City353,668
City137,City337,744
City406,City354,75
City146,City123,207
City280,City79,788
City680,City71,377
City837,City670,775
City617,City500,399
City609,City487,950
City687,City666,708
City949,City178,541
City366,City427,997
City529,City391,509
City799,City225,54
City242,City240,867
City436,City810,641
City488,City28,456
City89,City565,450
City685,City263,244
City298,City480,18
City858,City529,444
City654,City461,75
City499,City377,646
City700,City44,415
City836,City84,383
City525,City963,861
City871,City680,804
City650,City894,977
City510,City174,494
City895,City970,29
City779,City873,652
City435,City855,567
City637,City335,853
City443,City965,4
City319,City570,438
City324,City147,785
City764,City393,128
City141,City57,330
City590,City827,941
City222,City780,649
City146,City240,731
City175,City861,127
City919,City398,225
City160,City29,755
City605,City370,696
City270,City14,438
City519,City425,48
City338,City428,952
City734,City604,191
City847,City16,799
City233,City69,298
City849,City90,440
City7,City910,860
City152,City950,738
City42,City811,394
City347,City502,357
City971,City57,239
City265,City650,195
City601,City240,73
City704,City206,340
City851,City826,997
City843,City964,989
City931,City661,332
City94,City638,674
City514,City290,578
City29,City998,918
City776,City276,682
City260,City772,766
City915,City313,665
City659,City601,218
City249,City78,854
City349,City914,818
City235,City971,623
City184,City920,410
City43,City271,319
City407,City741,689
City584,City7,672
City686,City913,86
City468,City375,615
City618,City208,66
City371,City75,197
City723,City831,92
City992,City717,505
City913,City227,160
City925,City554,510
City334,City594,750
City844,City864,292
City945,City735,177
City906,City84,367
City746,City574,413
City918,City707,48
City61,City340,941
City221,City353,722
City609,City198,635
City34,City283,372
City700,City555,222
City550,City974,603
City186,City654,763
City43,City752,631
City359,City925,873
City902,City338,550
City27,City795,771
City383,City395,614
City176,City821,253
City530,City998,318
City735,City608,309
City225,City169,232
City10,City420,627
City435,City18,278
City179,City764,22
City788,City401,724
City431,City321,313
City245,City479,279
City245,City606,882
City866,City596,381
City467,City604,367
City307,City638,618
City496,City517,916
City849,City318,934
City380,City504,271
City872,City271,758
City289,City674,435
City524,City445,445
City957,City210,364
City127,City608,485
City726,City939,539
City526,City382,638
City417,City439,957
City653,City505,903
City935,City464,883
City507,City974,222
City849,City442,189
City98,City653,538
City131,City349,257
City110,City480,280
City967,City22,921
City912,City777,763
City103,City255,291
City145,City101,269
City918,City366,829
City902,City601,905
City214,City460,70
City166,City611,797
City246,City525,163
City536,City330,82
City416,City113,999
City128,City790,548
City517,City335,227
City366,City4,805
City813,City791,227
City16,City13,807
City797,City379,408
City425,City500,507
City848,City81,562
City58,City684,796
City433,City797,550
City320,City285,4
City324,City447,979
City988,City10,36
City818,City939,667
City838,City608,962
City572,City590,878
City107,City814,88
City800,City484,257
City554,City372,860
City822,City62,656
City464,City336,316
City687,City404,16
City668,City321,541
City310,City242,44
City962,City703,411
City160,City339,154
City362,City505,544
City656,City262,795
City889,City68,159
City347,City456,305
City927,City359,808
City430,City554,699
City596,City79,714
City307,City220,209
City369,City766,782
City495,City411,176
City39,City456,663
City234,City485,705
City371,City985,414
City17,City755,542
City662,City123,851
City414,City518,754
City895,City168,182
City861,City240,874
City99,City1,681
City175,City289,691
City944,City653,833
City380,City976,964
City80,City888,315
City78,City467,931
City724,City425,972
City171,City934,429
City592,City638,995
City814,City993,654
City892,City149,703
City629,City304,41
City673,City167,664
City230,City305,195
City934,City664,694
City437,City278,78
City835,City579,277
City541,City148,610
City382,City528,561
City900,City572,377
City339,City208,393
City839,City52,359
City756,City795,275
City393,City541,813
City347,City352,151
City555,City205,101
City55,City603,398
City511,City562,151
City928,City639,181
City702,City642,777
City215,City874,698
City102,City136,97
City95,City333,314
City97,City911,821
City130,City160,946
City110,City234,942
City872,City870,997
City78,City863,634
City58,City215,525
City826,City788,785
City461,City594,501
City855,City616,1
City977,City308,733
City734,City867,648
City810,City874,922
City728,City581,306
City362,City194,653
City778,City324,929
City624,City867,148
City74,City435,945
City329,City464,698
City428,City824,806
City193,City361,870
City980,City350,913
City769,City62,554
City705,City860,182
City305,City905,689
City569,City109,640
City91,City815,765
City419,City75,792
City439,City891,609
City353,City153,196
City667,City895,357
City722,City546,330
City902,City187,865
City937,City773,894
City567,City454,556
City933,City244,29
City687,City478,705
City427,City270,37
City722,City82,15
City442,City383,14
City219,City562,236
City562,City90,524
City2,City11,533
City284,City377,878
City98,City68,91
City281,City221,947
City558,City393,670
City545,City632,317
City303,City622,697
City667,City281,938
City518,City575,326
City872,City826,4
City914,City46,993
City16,City488,554
City312,City379,705
City442,City720,540
City111,City352,394
City576,City759,288
City532,City560,533
City176,City849,245
City777,City451,455
City579,City160,193
City986,City263,894
City855,City150,519
City598,City990,498
City900,City132,739
City303,City422,273
City749,City686,760
City907,City895,604
City388,City285,387
City696,City120,588
City264,City316,538
City790,City226,64
City730,City16,299
City960,City783,144
City994,City263,114
City924,City723,25
City102,City339,51
City249,City157,66
City678,City457,782
City241,City834,536
City673,City23,634
City82,City641,90
City264,City624,88
City807,City284,410
City935,City937,471
City1,City366,43
City109,City664,736
City257,City410,870
City924,City368,185
City529,City316,910
City761,City147,534
City428,City84,273
City197,City928,52
City149,City3,470
City652,City365,149
City935,City385,460
City819,City970,396
City759,City938,870
City32,City330,892
City409,City828,995
City919,City467,207
City525,City412,816
City115,City365,817
City410,City160,634
City795,City580,248
City986,City773,237
City738,City880,697
City197,City737,834
City999,City665,836
City476,City692,307
City68,City295,536
City853,City941,604
City839,City798,403
City558,City110,439
City857,City652,419
City663,City857,662
City785,City378,235
City415,City559,385
City540,City425,460
City683,City957,215
City242,City690,684
City347,City292,72
City732,City824,92
City175,City700,25
City565,City392,502
City640,City954,83
City894,City339,2
City421,City453,497
City249,City827,100
City252,City434,645
City640,City419,68
City851,City551,906
City700,City81,704
City772,City297,130
City410,City777,985
City866,City621,107
City205,City967,685
City113,City218,474
City243,City356,100
City622,City488,419
City795,City587,823
City348,City510,88
City167,City924,262
City621,City774,156
City776,City965,5
City633,City534,845
City825,City26,225
City336,City10,215
City479,City870,865
City320,City140,365
City401,City320,129
City571,City552,323
City219,City454,338
City842,City149,625
City782,City820,686
City671,City543,381
City52,City75,201
City650,City502,317
City806,City652,637
City214,City664,894
City566,City729,763
City579,City265,333
City538,City112,125
City296,City663,79
City37,City59,862
City147,City33,827
City826,City289,954
City332,City526,42
City874,City20,274
City325,City358,669
City951,City953,114
City988,City985,208
City175,City263,648
City503,City91,52
City59,City419,885
City220,City378,893
City491,City750,702
City358,City434,688
City135,City982,745
City648,City145,5
City658,City104,60
City436,City535,960
City127,City510,485
City478,City673,961
City591,City336,507
City89,City602,786
City901,City763,616
City851,City19,214
City188,City18,276
City733,City905,606
City768,City162,758
City234,City771,540
City610,City751,681
City769,City192,36
City968,City815,111
City313,City829,893
City921,City377,92
City870,City927,173
City228,City534,282
City60,City709,587
City505,City958,861
City960,City871,333
City207,City183,548
City701,City387,895
City659,City867,309
City182,City890,637
City471,City426,350
City416,City117,343
City403,City474,514
City559,City412,437
City106,City994,299
City647,City459,922
City986,City237,607
City697,City155,951
City75,City124,517
City889,City992,685
City10,City208,760
City357,City856,601
City677,City977,134
City853,City488,416
City302,City292,242
