source,destination,distance
City426,City7,473
City196,City234,1000
City473,City430,277
City162,City49,35
City234,City39,259
City34,City44,169
City111,City15,378
City112,City117,92
City297,City341,23
City340,City55,679
City467,City39,792
City336,City339,23
City448,City33,327
City498,City399,639
City456,City68,25
City231,City480,664
City439,City261,821
City415,City120,74
City43,City9,225
City391,City231,628
City94,City298,657
City400,City207,437
City274,City496,54
City259,City142,388
City490,City396,58
City42,City292,824
City352,City226,672
City171,City60,551
City317,City376,408
City118,City330,649
City172,City208,243
City186,City404,981
City73,City16,516
City478,City35,148
City131,City65,73
City302,City362,822
City255,City75,417
City371,City279,231
City45,City250,201
City456,City348,89
City157,City135,907
City465,City309,101
City368,City447,125
City493,City138,757
City184,City95,49
City203,City413,894
City17,City182,13
City408,City290,552
City244,City303,77
City418,City172,831
City196,City135,342
City4,City357,368
City136,City264,711
City141,City429,185
City121,City170,941
City40,City243,379
City445,City72,536
City264,City394,709
City341,City424,551
City86,City462,484
City62,City320,412
City35,City245,59
City203,City66,881
City408,City425,488
City139,City451,875
City215,City269,746
City394,City396,251
City393,City402,294
City321,City342,85
City219,City489,189
City86,City492,487
City186,City110,318
City19,City401,120
City343,City180,807
City279,City304,855
City255,City68,86
City418,City368,39
City442,City293,697
City276,City415,430
City360,City325,310
City431,City22,745
City72,City207,534
City451,City441,910
City22,City383,276
City251,City254,828
City83,City366,838
City25,City422,415
City134,City427,817
City58,City28,852
City313,City469,750
City269,City272,276
City5,City105,651
City406,City238,765
City174,City307,107
City36,City473,26
City401,City460,42
City204,City145,55
City302,City113,733
City332,City164,528
City362,City305,155
City141,City45,252
City146,City90,821
City281,City313,460
City294,City283,38
City36,City361,478
City208,City499,596
City317,City299,4
City47,City319,437
City75,City8,404
City386,City147,419
City202,City84,249
City486,City21,341
City393,City303,530
City199,City61,806
City2,City446,580
City417,City242,707
City442,City450,497
City6,City428,534
City463,City304,692
City432,City274,601
City277,City476,538
City19,City21,191
City160,City269,720
City443,City208,843
City233,City473,999
City456,City436,754
City440,City244,786
City99,City314,266
City424,City113,317
City462,City139,619
City300,City360,864
City476,City283,376
City58,City132,389
City490,City168,181
City294,City364,646
City426,City211,143
City306,City470,674
City292,City416,5
City500,City327,337
City465,City354,816
City76,City1,681
City183,City272,665
City249,City266,276
City164,City181,386
City333,City112,301
City263,City100,351
City38,City55,671
City468,City93,807
City480,City206,30
City241,City153,915
City132,City375,100
City406,City263,23
City221,City94,669
City282,City472,334
City45,City496,862
City305,City260,689
City2,City149,366
City61,City122,300
City330,City1,799
City234,City274,988
City70,City412,600
City233,City105,279
City160,City167,534
City313,City80,621
City468,City458,761
City33,City271,419
City362,City468,901
City218,City36,722
City229,City380,846
City89,City226,218
City320,City356,391
City66,City274,187
City93,City293,977
City470,City493,722
City76,City335,437
City71,City234,651
City332,City418,392
City300,City216,995
City160,City142,389
City170,City326,109
City446,City435,919
City410,City333,784
City374,City120,696
City140,City359,722
City254,City202,802
City303,City485,122
City402,City471,259
City474,City111,539
City385,City449,658
City100,City412,620
City316,City220,425
City169,City101,289
City389,City236,139
City292,City295,485
City159,City390,720
City197,City457,830
City113,City487,809
City38,City67,807
City422,City266,280
City209,City90,602
City290,City368,513
City57,City404,622
City444,City361,476
City490,City353,338
City395,City495,151
City5,City160,306
City227,City488,36
City188,City311,908
City317,City224,159
City21,City456,422
City65,City283,840
City237,City112,825
City183,City331,878
City205,City242,940
City225,City416,892
City133,City136,784
City356,City196,175
City80,City351,38
City404,City146,29
City136,City486,209
City273,City207,936
City455,City28,659
City284,City426,187
City407,City489,415
City63,City211,302
City106,City343,202
City75,City111,955
City54,City372,1000
City177,City58,780
City127,City137,432
City389,City205,956
City101,City143,933
City352,City115,903
City1,City444,197
City348,City183,232
City455,City14,995
City96,City281,151
City189,City101,999
City19,City491,308
City131,City361,94
City332,City167,117
City494,City156,773
City129,City355,478
City425,City343,186
City19,City198,64
City217,City358,729
City217,City347,665
City457,City38,830
City213,City471,64
City200,City470,711
City495,City493,500
City344,City341,802
City360,City473,96
City87,City291,261
City118,City47,830
City408,City209,572
City31,City177,557
City147,City255,312
City183,City299,545
City144,City294,146
City74,City60,459
City364,City116,485
City127,City392,114
City479,City383,807
City225,City177,860
City296,City399,103
City51,City256,71
City258,City94,900
City484,City143,347
City364,City180,671
City208,City236,608
City133,City189,353
City338,City276,77
City467,City436,364
City428,City314,3
City197,City49,171
City40,City266,135
City2,City403,183
City495,City19,532
City156,City455,751
City490,City494,574
City127,City425,632
City127,City357,818
City242,City440,446
City158,City311,538
City412,City464,914
City43,City216,34
City461,City113,947
City222,City117,278
City383,City292,237
City34,City81,620
City449,City40,891
City407,City362,577
City280,City6,333
City132,City211,665
City182,City259,618
City299,City369,951
City183,City203,596
City294,City53,441
City446,City345,194
City39,City191,854
City76,City452,595
City73,City487,754
City478,City331,458
City315,City26,854
City313,City238,987
City187,City173,255
City39,City498,724
City141,City367,276
City40,City470,183
City446,City438,807
City67,City429,459
City163,City119,436
City415,City145,67
City239,City81,863
City107,City44,417
City126,City212,26
City385,City92,472
City178,City120,621
City130,City59,902
City52,City177,674
City369,City224,83
City26,City496,261
City281,City235,471
City495,City326,986
City194,City6,97
City437,City59,891
City217,City307,831
City32,City413,394
City77,City495,172
City349,City116,328
City162,City65,907
City65,City165,375
City305,City463,398
City194,City169,699
City411,City328,776
City225,City117,384
City384,City35,567
City133,City498,77
City403,City394,992
City277,City293,769
City449,City493,430
City393,City263,130
City251,City307,807
City337,City97,980
City396,City249,2
City153,City478,232
City116,City183,193
City80,City413,165
City96,City345,208
City437,City416,51
City46,City225,218
City486,City177,729
City484,City362,203
City144,City453,114
City346,City447,245
City397,City279,55
City458,City383,861
City478,City244,782
City276,City396,848
City400,City392,600
City364,City270,56
City98,City419,983
City263,City441,772
City112,City431,433
City292,City20,909
City363,City478,479
City463,City169,689
City59,City212,324
City201,City245,712
City403,City479,902
City498,City141,549
City390,City87,654
City258,City424,320
City175,City49,88
City285,City465,789
City277,City186,844
City246,City220,791
City305,City480,318
City72,City433,282
City118,City154,483
City77,City303,246
City469,City220,561
City119,City386,585
City8,City450,803
City358,City355,470
City243,City470,968
City47,City403,465
City473,City113,276
City277,City354,908
City413,City380,422
City31,City104,243
City165,City240,857
City448,City275,629
City401,City111,433
City494,City63,681
City13,City133,627
City98,City166,636
City44,City126,292
City472,City492,802
City302,City71,847
City233,City69,64
City116,City274,850
City29,City89,706
City193,City89,584
City49,City472,373
City212,City5,611
City356,City114,712
City146,City446,614
City81,City130,175
City184,City69,605
City278,City168,611
City175,City430,812
City146,City494,368
City10,City155,826
City150,City376,563
City263,City204,386
City140,City291,818
City478,City116,94
City200,City219,528
City104,City496,610
City385,City146,869
City110,City3,124
City11,City343,533
City201,City216,480
City297,City319,306
City467,City14,384
City35,City331,321
City125,City131,548
City66,City121,254
City55,City159,848
City416,City180,306
City365,City428,652
City477,City489,368
City3,City112,504
City73,City92,711
City353,City136,310
City358,City106,128
City363,City445,986
City368,City339,166
City273,City238,43
City304,City131,249
City287,City230,190
City171,City119,199
City351,City89,511
City393,City22,15
City482,City123,267
City135,City432,777
City301,City132,777
City145,City82,284
City239,City112,537
City483,City218,716
City44,City175,102
City264,City40,206
City148,City324,874
City12,City328,932
City414,City224,398
City55,City139,550
City254,City341,717
City448,City150,482
City234,City254,863
City469,City219,961
City198,City306,506
City351,City391,685
City186,City125,343
City105,City159,613
City228,City216,512
City367,City50,251
City488,City10,406
City483,City245,713
City15,City253,333
City319,City96,377
City113,City352,292
City217,City68,671
City437,City286,954
City120,City491,101
City69,City62,313
City487,City448,81
City499,City193,857
City61,City236,71
City34,City445,662
City13,City395,734
City361,City406,131
City246,City63,610
City175,City196,396
City388,City455,143
City397,City191,332
City192,City302,87
City8,City491,937
City226,City10,466
City125,City32,919
City145,City338,416
City463,City241,185
City231,City301,335
City270,City64,890
City118,City408,827
City424,City432,19
City287,City12,66
City368,City428,45
City288,City118,531
City341,City324,608
City288,City220,494
City431,City391,696
City196,City295,506
City25,City52,627
City277,City100,11
City48,City149,526
City479,City155,615
City422,City28,179
City441,City390,720
City58,City271,765
City45,City401,589
City402,City110,293
City164,City401,176
City228,City185,600
City337,City474,403
City187,City97,247
City307,City117,286
City90,City454,57
City2,City389,563
City36,City457,703
City111,City52,479
City311,City345,472
City456,City353,260
City366,City459,362
City431,City60,958
City317,City399,991
City328,City120,342
City386,City36,963
City49,City308,803
City62,City381,599
City118,City285,981
City215,City323,140
City272,City474,114
City442,City32,387
City161,City346,712
City130,City337,7
City280,City305,85
City80,City185,666
City482,City369,917
City308,City298,633
City207,City103,951
City64,City432,212
City310,City15,866
City290,City429,815
City89,City147,256
City15,City88,291
City359,City206,767
City155,City25,779
City184,City454,331
City14,City211,808
City144,City36,63
City152,City470,687
City386,City360,164
City404,City492,767
City489,City344,690
City16,City461,459
City26,City400,123
City143,City425,272
City282,City57,985
City494,City202,693
City470,City403,283
City254,City122,703
City207,City436,474
City206,City54,286
